femLRS maleLRS jSurv sex f_coeff immGG DFEs id cohort socdam socsire brood pair
NA NA 0 Male 0 0.80721527338028 -0.681383602563906 3285 2014 3120 52 976 143
NA NA 0 Female 0 0.80721527338028 -0.681383602563906 3311 2014 3120 52 976 143
NA NA 0 Female 0 0.80721527338028 -0.681383602563906 3330 2014 3120 52 976 143
NA NA 0 Male 0 0.80721527338028 -0.681383602563906 3338 2014 3120 52 976 143
NA NA 0 Male 0.0937930867539762 0.590780258178711 -0.640070687194077 3177 2014 2620 2872 977 466
NA NA 0 Male 0.0937930867539762 0.590780258178711 -0.640070687194077 3190 2014 2620 2872 977 466
NA NA 0 Female 0.148312399970337 0.58840149641037 -0.681383602563906 3272 2014 3117 3108 978 467
NA NA 0 Female 0.0732134400489031 0.675265848636627 -0.681383602563906 3297 2014 3117 3108 978 467
NA NA 0 Male 0.148312399970337 0.58840149641037 -0.681383602563906 3321 2014 3117 3108 978 467
NA NA 0 Male 0.100342455461941 0.700052320957184 -0.640070687194077 3268 2014 2982 3107 979 270
NA NA 0 Female 0.100342455461941 0.700052320957184 -0.640070687194077 3293 2014 2982 3107 979 270
NA NA 0 Female 0.100342455461941 0.700052320957184 -0.640070687194077 3318 2014 2982 3107 979 270
NA NA 0 Male 0.0776174193765655 0.630679607391357 -0.640070687194077 3279 2014 3119 2644 980 468
NA NA 0 Female 0.0776174193765655 0.630679607391357 -0.640070687194077 3303 2014 3119 2644 980 468
NA NA 0 Male 0.0669262235451242 0.659333467483521 -0.640070687194077 3326 2014 3119 2644 980 468
NA NA 0 Male 0.0660304763459862 0.615282416343689 -0.516131941084592 3172 2014 2587 2865 981 274
NA NA 0 Male 0.0660304763459862 0.615282416343689 -0.516131941084592 3185 2014 2587 2865 981 274
NA NA 0 Male 0.148586922248796 0.576169967651367 -0.516131941084592 3291 2014 3049 2585 982 469
NA NA 0 Female 0.108461029391037 0.586991190910339 -0.516131941084592 3316 2014 3049 2585 982 469
NA NA 0 Female 0.108461029391037 0.586991190910339 -0.516131941084592 3335 2014 3049 2585 982 469
NA NA 0 Female 0.108461029391037 0.586991190910339 -0.516131941084592 3341 2014 3049 2585 982 469
NA NA 0 Male 0.333078197113991 0.572333991527557 -0.474819025714764 3288 2014 3048 2981 983 470
NA NA 0 Female 0.333078197113991 0.572333991527557 -0.474819025714764 3313 2014 3048 2981 983 470
NA NA 0 Male 0.333078197113991 0.572333991527557 -0.474819025714764 3332 2014 3048 2981 983 470
NA NA 0 Male 0.333078197113991 0.572333991527557 -0.474819025714764 3340 2014 3048 2981 983 470
NA NA 0 Male 0.148312399970337 0.58840149641037 -0.350880279605279 3271 2014 3046 3228 984 471
NA NA 0 Female 0.148312399970337 0.58840149641037 -0.350880279605279 3296 2014 3046 3228 984 471
NA NA 0 Female 0.148312399970337 0.58840149641037 -0.350880279605279 3320 2014 3046 3228 984 471
NA NA 0 Female 0.101343582979553 0.723689556121826 -0.350880279605279 3179 2014 2984 2916 985 472
NA NA 0 Female 0.101343582979553 0.723689556121826 -0.350880279605279 3192 2014 2984 2916 985 472
NA NA 0 Male 0.101343582979553 0.723689556121826 -0.350880279605279 3206 2014 2984 2916 985 472
NA NA 0 Female 0.0786479995113041 0.732751607894897 0.310126366311975 3171 2014 2983 2979 986 473
NA NA 0 Female 0.0786479995113041 0.732751607894897 0.310126366311975 3184 2014 2983 2979 986 473
NA NA 0 Male 0.0786479995113041 0.732751607894897 0.310126366311975 3200 2014 2983 2979 986 473
NA NA 0 Female 0.100930326909292 0.578255653381348 0.268813450942147 3014 2014 2655 3112 987 474
NA NA 0 Male 0.0924688480663463 0.591195344924927 0.268813450942147 3310 2014 2655 3112 987 474
NA NA 0 Male 0.100930326909292 0.578255653381348 0.268813450942147 3018 2014 2655 3112 987 474
NA NA 0 Female 0.100930326909292 0.578255653381348 0.268813450942147 3020 2014 2655 3112 987 474
NA NA 0 Male 0 0.830623269081116 0.268813450942147 3175 2014 50 3110 988 475
NA NA 0 Male 0 0.830623269081116 0.268813450942147 3188 2014 50 3110 988 475
NA NA 0 Female 0 0.830623269081116 0.268813450942147 3203 2014 50 3110 988 475
NA NA 0 Male 0 0.830623269081116 0.268813450942147 3214 2014 50 3110 988 475
NA NA 0 Female 0.0332946353591979 0.730159401893616 0.392752197051632 3167 2014 2881 2223 989 154
NA NA 0 Male 0.0332946353591979 0.730159401893616 0.392752197051632 3182 2014 2881 2223 989 154
NA NA 0 Female 0.0332946353591979 0.730159401893616 0.392752197051632 3197 2014 2881 2223 989 154
NA NA 0 Female 0.0332946353591979 0.730159401893616 0.392752197051632 3211 2014 2881 2223 989 154
NA NA 0 Female 0.156555849873712 0.733537137508392 0.558003858530946 3282 2014 2769 3041 972 463
NA NA 0 Male 0.156555849873712 0.733537137508392 0.558003858530946 3307 2014 2769 3041 972 463
NA NA 0 Female 0.0432862833640684 0.722438812255859 0.392752197051632 3270 2014 3116 2732 990 465
NA NA 0 Male 0.0432862833640684 0.722438812255859 0.392752197051632 3295 2014 3116 2732 990 465
NA NA 0 Male 0.0432862833640684 0.722438812255859 0.392752197051632 3319 2014 3116 2732 990 465
NA NA 0 Male 0.0844088401170211 0.70121294260025 0.434065112421461 3278 2014 3118 2980 991 476
NA NA 0 Male 0.0863918846328033 0.608844339847565 0.516690943161117 3274 2014 2922 3109 992 279
NA NA 0 Male 0.0863918846328033 0.608844339847565 0.516690943161117 3299 2014 2922 3109 992 279
NA NA 0 Male 0.0863918846328033 0.608844339847565 0.516690943161117 3323 2014 2922 3109 992 279
NA NA 0 Male 0.208570208939136 0.762969464063644 0.516690943161117 3343 2014 3230 2878 993 477
NA NA 0 Female 0.208570208939136 0.762969464063644 0.516690943161117 3346 2014 3230 2878 993 477
NA NA 0 Female 0.0584232234905357 0.659579277038574 0.640629689270602 3181 2014 2887 3045 994 278
NA NA 0 Female 0.0584232234905357 0.659579277038574 0.640629689270602 3195 2014 2887 3045 994 278
NA NA 0 Female 0.0584232234905357 0.659579277038574 0.640629689270602 3209 2014 2887 3045 994 278
NA NA 0 Female 0.0584232234905357 0.659579277038574 0.640629689270602 3217 2014 2887 3045 994 278
NA NA 0 Male 0.100342455461941 0.700052320957184 0.681942604640431 3294 2014 2982 3107 406 270
NA NA 0 Female 0 0.80721527338028 0.764568435380087 3286 2014 3120 52 194 143
NA NA 0 Male 0 0.80721527338028 0.764568435380087 3331 2014 3120 52 194 143
NA NA 0 Female 0 0.80721527338028 0.764568435380087 3339 2014 3120 52 194 143
NA NA 0 Female 0.047882439784189 0.670024752616882 0.805881350749916 3170 2014 2767 2875 995 464
NA NA 0 Female 0.0824824186856858 0.637016534805298 0.805881350749916 3016 2014 2767 2875 995 464
NA NA 0 Male 0.047882439784189 0.670024752616882 0.805881350749916 3199 2014 2767 2875 995 464
NA NA 0 Male 0.047882439784189 0.670024752616882 0.805881350749916 3212 2014 2767 2875 995 464
NA NA 0 Male 0.0937930867539762 0.590780258178711 0.847194266119744 3178 2014 2620 2872 996 466
NA NA 0 Female 0.0937930867539762 0.590780258178711 0.847194266119744 3191 2014 2620 2872 996 466
NA NA 0 Male 0.0937930867539762 0.590780258178711 0.847194266119744 3205 2014 2620 2872 996 466
NA NA 0 Female 0.0937930867539762 0.590780258178711 0.847194266119744 3216 2014 2620 2872 996 466
NA NA 0 Male 0.101343582979553 0.723689556121826 0.888507181489573 3180 2014 2984 2916 997 472
NA NA 0 Female 0.101343582979553 0.723689556121826 0.888507181489573 3193 2014 2984 2916 997 472
NA NA 0 Male 0.101343582979553 0.723689556121826 0.888507181489573 3207 2014 2984 2916 997 472
NA NA 0 Male 0.0660304763459862 0.615282416343689 0.971133012229229 3173 2014 2587 2865 998 274
NA NA 0 Female 0.0660304763459862 0.615282416343689 0.971133012229229 3186 2014 2587 2865 998 274
NA NA 0 Female 0.0660304763459862 0.615282416343689 0.971133012229229 3201 2014 2587 2865 998 274
NA NA 0 Male 0.0598705646580129 0.674205839633942 0.971133012229229 3281 2014 2883 3111 999 478
NA NA 0 Female 0.0598705646580129 0.674205839633942 0.971133012229229 3305 2014 2883 3111 999 478
NA NA 0 Female 0 0.792401790618896 1.05375884296889 2665 2010 50 2454 412 126
NA NA 0 Male 0.0646341206738725 0.641827583312988 1.05375884296889 2544 2010 2050 2401 1000 264
NA NA 0 Male 0.0646341206738725 0.641827583312988 1.05375884296889 2558 2010 2050 2401 1000 264
NA NA 0 Male 0.0646341206738725 0.641827583312988 1.05375884296889 2570 2010 2050 2401 1000 264
NA NA 0 Male 0.202723139896989 0.528925895690918 1.13638467370854 2549 2010 1964 2275 1001 458
NA NA 0 Female 0.202723139896989 0.528925895690918 1.13638467370854 2562 2010 1964 2275 1001 458
NA NA 0 Female 0.202723139896989 0.528925895690918 1.13638467370854 2574 2010 1964 2275 1001 458
NA NA 0 Male 0.0822377402801067 0.572154998779297 -0.846635264043219 2556 2010 2402 2205 970 462
NA NA 0 Male 0.0535728254471906 0.6148601770401 -0.681383602563906 3022 2010 2797 1787 1002 479
NA NA 0 Female 0.0535728254471906 0.6148601770401 -0.681383602563906 3024 2010 2797 1787 1002 479
NA NA 0 Female 0.0535728254471906 0.6148601770401 -0.681383602563906 3027 2010 2797 1787 1002 479
NA NA 0 Female 0 0.774969339370728 -0.681383602563906 2814 2010 2622 2400 1003 480
NA NA 0 Male 0 0.774969339370728 -0.681383602563906 2834 2010 2622 2400 1003 480
NA NA 0 Female 0 0.774969339370728 -0.681383602563906 2847 2010 2622 2400 1003 480
NA NA 0 Male 0.0897216396188014 0.687523603439331 -0.681383602563906 2809 2010 2620 2399 1004 481
NA NA 0 Male 0.0897216396188014 0.687523603439331 -0.681383602563906 2828 2010 2620 2399 1004 481
NA NA 0 Male 0.170935052912682 0.567975521087646 -0.55744485645442 2668 2010 1642 2593 407 271
NA NA 0 Female 0.170935052912682 0.567975521087646 -0.55744485645442 2711 2010 1642 2593 407 271
NA NA 0 Male 0.100776398394373 0.578958511352539 -0.516131941084592 2676 2010 2503 2336 408 272
NA NA 0 Male 0.100776398394373 0.578958511352539 -0.516131941084592 2701 2010 2503 2336 408 272
NA NA 0 Female 0.100776398394373 0.578958511352539 -0.516131941084592 2728 2010 2503 2336 408 272
NA NA 0 Female 0 0.7631676197052 -0.30956736423545 2812 2010 50 2454 1005 126
NA NA 0 Female 0 0.792401790618896 -0.30956736423545 2687 2010 50 2454 1005 126
NA NA 0 Male 0.0646341206738725 0.641827583312988 -0.144315702756137 2543 2010 2050 2401 1006 264
NA NA 0 Female 0.0955494816589635 0.558608293533325 -0.144315702756137 2835 2010 2050 2401 1006 264
NA NA 0 Male 0.0646341206738725 0.641827583312988 -0.144315702756137 2569 2010 2050 2401 1006 264
NA NA 0 Female 0.0646341206738725 0.641827583312988 -0.144315702756137 2579 2010 2050 2401 1006 264
NA NA 0 Male 0.148752804270771 0.559906959533691 -0.0203769566466516 2679 2010 2504 2455 1007 156
NA NA 0 Female 0.148752804270771 0.559906959533691 -0.0203769566466516 2704 2010 2504 2455 1007 156
NA NA 0 Male 0.148752804270771 0.559906959533691 -0.0203769566466516 2721 2010 2504 2455 1007 156
NA NA 0 Female 0.148752804270771 0.559906959533691 -0.0203769566466516 2731 2010 2504 2455 1007 156
NA NA 0 Female 0.232364857773064 0.520931720733643 0.0622488740930052 2660 2010 2437 2492 1008 459
NA NA 0 Male 0.232364857773064 0.520931720733643 0.0622488740930052 2683 2010 2437 2492 1008 459
NA NA 0 Male 0.232364857773064 0.520931720733643 0.0622488740930052 2705 2010 2437 2492 1008 459
NA NA 0 Male 0.101387688002433 0.547826528549194 0.0622488740930052 2821 2010 1962 2617 1009 457
NA NA 0 Male 0.152768182830187 0.564016103744507 0.103561789462834 2827 2010 2403 2619 409 273
NA NA 0 Male 0.20506901218323 0.578866958618164 0.103561789462834 2576 2010 2403 2619 409 273
NA NA 0 Male 0.20506901218323 0.578866958618164 0.103561789462834 2583 2010 2403 2619 409 273
NA NA 0 Female 0.0364045647147577 0.708865165710449 0.0209359587231768 2545 2010 2066 2494 1010 265
NA NA 0 Female 0.066316678217845 0.645246505737305 0.0209359587231768 2694 2010 2066 2494 1010 265
NA NA 0 Female 0.066316678217845 0.645246505737305 0.0209359587231768 2713 2010 2066 2494 1010 265
NA NA 0 Male 0.136436674278229 0.58992862701416 0.144874704832662 2547 2010 2278 1688 1011 136
NA NA 0 Male 0.136436674278229 0.58992862701416 0.144874704832662 2560 2010 2278 1688 1011 136
NA NA 0 Female 0.136436674278229 0.58992862701416 0.144874704832662 2572 2010 2278 1688 1011 136
NA NA 0 Female 0.0408054559957236 0.680322170257568 0.144874704832662 2708 2010 1958 2453 410 125
NA NA 0 Male 0.118790550906851 0.637631177902222 0.103561789462834 2818 2010 2499 2616 1012 461
NA NA 0 Female 0.0903432260893169 0.577732563018799 0.103561789462834 2693 2010 2499 2616 1012 461
NA NA 0 Male 0.118790550906851 0.637631177902222 0.103561789462834 2850 2010 2499 2616 1012 461
NA NA 0 Male 0.119501029686944 0.569383144378662 0.0209359587231768 2825 2010 2623 2273 1013 142
NA NA 0 Male 0.201211399282329 0.531766891479492 0.144874704832662 2551 2010 2279 2235 195 134
NA NA 0 Male 0.0801020768412855 0.550596237182617 0.144874704832662 2564 2010 2279 2235 195 134
NA NA 0 Female 0.0777080935658887 0.569943428039551 0.144874704832662 2566 2010 2404 1954 411 155
NA NA 0 Female 0.186251303413883 0.539884567260742 0.144874704832662 2578 2010 2404 1954 411 155
NA NA 0 Female 0.032301667612046 0.630324602127075 0.144874704832662 2823 2010 2595 1518 1014 456
NA NA 0 Male 0.032301667612046 0.630324602127075 0.144874704832662 2839 2010 2595 1518 1014 456
NA NA 0 Female 0.032301667612046 0.630324602127075 0.144874704832662 2854 2010 2595 1518 1014 456
NA NA 0 Female 0.032301667612046 0.630324602127075 0.144874704832662 2860 2010 2595 1518 1014 456
NA NA 0 Male 0.101309623423731 0.587551116943359 0.268813450942147 2698 2010 2501 2271 196 144
NA NA 0 Female 0.101309623423731 0.587551116943359 0.268813450942147 2717 2010 2501 2271 196 144
NA NA 0 Male 0.14259051917179 0.5263352394104 0.351439281681804 2674 2010 2440 2145 1015 121
NA NA 0 Male 0.14259051917179 0.5263352394104 0.351439281681804 2700 2010 2440 2145 1015 121
NA NA 0 Female 0 0.789292812347412 0.392752197051632 2666 2010 2498 48 1016 460
NA NA 0 Male 0 0.789292812347412 0.392752197051632 2690 2010 2498 48 1016 460
NA NA 0 Female 0 0.789292812347412 0.392752197051632 2710 2010 2498 48 1016 460
NA NA 0 Female 0 0.789292812347412 0.392752197051632 2724 2010 2498 48 1016 460
NA NA 0 Male 0.0707615214341786 0.618446588516235 0.475378027791289 2811 2010 2594 1933 1017 267
NA NA 0 Male 0.0707615214341786 0.618446588516235 0.475378027791289 2831 2010 2594 1933 1017 267
NA NA 0 Male 0.0707615214341786 0.618446588516235 0.475378027791289 2845 2010 2594 1933 1017 267
NA NA 0 Male 0.145091962360311 0.70976984500885 0.475378027791289 3021 2010 1689 2796 1018 482
NA NA 0 Female 0.0395677853375673 0.660490989685059 0.475378027791289 2682 2010 1689 2796 1018 482
NA NA 0 Male 0.0897216396188014 0.687523603439331 0.558003858530946 2810 2010 2620 2399 1019 481
NA NA 0 Female 0.0897216396188014 0.687523603439331 0.558003858530946 2829 2010 2620 2399 1019 481
NA NA 0 Male 0.0897216396188014 0.687523603439331 0.558003858530946 2843 2010 2620 2399 1019 481
NA NA 0 Male 0.0961064813018311 0.544034719467163 0.558003858530946 2856 2010 2620 2399 1019 481
NA NA 0 Female 0.105718491693551 0.570262432098389 0.723255520010259 2670 2010 2500 2495 1020 483
NA NA 0 Male 0.105718491693551 0.570262432098389 0.723255520010259 2696 2010 2500 2495 1020 483
NA NA 0 Male 0.105718491693551 0.570262432098389 0.723255520010259 2715 2010 2500 2495 1020 483
NA NA 0 Male 0.105718491693551 0.570262432098389 0.723255520010259 2726 2010 2500 2495 1020 483
NA NA 0 Male 0.0825400032917969 0.549938678741455 0.805881350749916 2658 2010 2436 2140 1021 140
NA NA 0 Male 0.0825400032917969 0.549938678741455 0.805881350749916 2681 2010 2436 2140 1021 140
NA NA 0 Female 0.124732804521045 0.605888485908508 0.805881350749916 3026 2010 2436 2140 1021 140
NA NA 0 Female 0.124732804521045 0.605888485908508 0.805881350749916 3028 2010 2436 2140 1021 140
NA NA 0 Male 0.0493682775631896 0.661246538162231 0.929820096859401 2813 2010 2621 2493 1022 269
NA NA 0 Female 0.0554841436569404 0.678231954574585 0.929820096859401 2833 2010 2621 2493 1022 269
NA NA 0 Male 0.0554841436569404 0.678231954574585 0.929820096859401 2846 2010 2621 2493 1022 269
NA NA 0 Female 0.0822377402801067 0.572154998779297 0.971133012229229 2542 2010 2402 2205 1023 462
NA NA 0 Male 0.0822377402801067 0.572154998779297 0.971133012229229 2557 2010 2402 2205 1023 462
NA NA 0 Female 0.0822377402801067 0.572154998779297 0.971133012229229 2568 2010 2402 2205 1023 462
NA NA 0 Female 0.0680520935129607 0.60060453414917 1.05375884296889 2718 2010 2502 2618 197 145
NA NA 0 Male 0.069351834943518 0.53874135017395 1.01244592759906 2816 2010 1642 2593 1024 271
NA NA 0 Male 0.170935052912682 0.567975521087646 1.01244592759906 2692 2010 1642 2593 1024 271
NA NA 0 Female 0.069351834943518 0.53874135017395 1.01244592759906 2848 2010 1642 2593 1024 271
NA NA 0 Male 0 0.792401790618896 1.05375884296889 2688 2010 50 2454 412 126
NA NA 0 Female 0.0652669648052324 0.705424189567566 1.2190105044482 3075 2012 2653 2863 1025 484
NA NA 0 Female 0.0652669648052324 0.705424189567566 1.2190105044482 3091 2012 2653 2863 1025 484
NA NA 0 Male 0.0289667819160968 0.643387198448181 1.2190105044482 3088 2012 2887 2652 198 146
NA NA 0 Female 0.0648068202042396 0.637800753116608 1.42557508129734 3221 2012 3034 2874 1026 485
NA NA 0 Male 0.049277770169283 0.736361980438232 1.46688799666717 2934 2012 2740 2733 1027 486
NA NA 0 Female 0.049277770169283 0.736361980438232 1.46688799666717 2953 2012 2740 2733 1027 486
NA NA 0 Male 0.112153572172247 0.565363168716431 1.508200912037 2940 2012 2503 2647 1028 280
NA NA 0 Female 0.149309695923876 0.577763080596924 1.508200912037 2779 2012 2503 2647 1028 280
NA NA 0 Female 0.101575955641238 0.566941857337952 1.508200912037 3104 2012 2503 2647 1028 280
NA NA 0 Male 0.0972064338684504 0.649384379386902 1.54951382740683 3053 2012 2736 2805 1029 487
NA NA 0 Female 0.0972064338684504 0.649384379386902 1.54951382740683 3074 2012 2736 2805 1029 487
NA NA 0 Male 0.148752804270771 0.559906959533691 2.00395589647494 2775 2012 2504 2455 1030 156
NA NA 0 Male 0.148752804270771 0.559906959533691 2.00395589647494 2781 2012 2504 2455 1030 156
NA NA 0 Male 0.148752804270771 0.559906959533691 2.00395589647494 2785 2012 2504 2455 1030 156
NA NA 0 Male 0.109574821683054 0.566185712814331 2.00395589647494 2978 2012 2504 2455 1030 156
NA NA 0 Female 0.308628649137972 0.60060453414917 2.29314630406374 2931 2012 2654 2645 1031 158
NA NA 0 Male 0.308628649137972 0.60060453414917 2.29314630406374 2950 2012 2654 2645 1031 158
NA NA 0 Female 0 0.830623269081116 -1.34239024848116 3127 2013 50 2807 1032 488
NA NA 0 Male 0 0.830623269081116 -1.34239024848116 3143 2013 50 2807 1032 488
NA NA 0 Male 0 0.830623269081116 -1.34239024848116 3156 2013 50 2807 1032 488
NA NA 0 Male 0.148752804270771 0.559906959533691 -1.30107733311133 2789 2013 2504 2455 1033 156
NA NA 0 Male 0.148752804270771 0.559906959533691 -1.30107733311133 2790 2013 2504 2455 1033 156
NA NA 0 Female 0.148752804270771 0.559906959533691 -1.30107733311133 2791 2013 2504 2455 1033 156
NA NA 0 Female 0.148752804270771 0.559906959533691 -1.30107733311133 2792 2013 2504 2455 1033 156
NA NA 0 Female 0 0.784822225570679 -1.21845150237167 3001 2013 2620 53 414 152
NA NA 0 Male 0 0.784822225570679 -1.21845150237167 3009 2013 2620 53 414 152
NA NA 0 Female 0 0.784326553344727 -1.09451275626219 3133 2013 2886 52 1034 489
